Time	Node	Type	Packets	
210	4	CacheMisses	0
210	5	CacheHits	94
210	5	CacheMisses	30
210	6	CacheHits	0
210	6	CacheMisses	32
210	7	CacheHits	0
210	7	CacheMisses	32
211	0	CacheHits	0
211	0	CacheMisses	146
211	1	CacheHits	0
211	1	CacheMisses	0
211	2	CacheHits	0
211	2	CacheMisses	15
211	3	CacheHits	0
211	3	CacheMisses	0
211	4	CacheHits	0
211	4	CacheMisses	0
211	5	CacheHits	80
211	5	CacheMisses	15
211	6	CacheHits	0
211	6	CacheMisses	15
211	7	CacheHits	0
211	7	CacheMisses	15
212	0	CacheHits	0
212	0	CacheMisses	147
212	1	CacheHits	0
212	1	CacheMisses	0
212	2	CacheHits	0
212	2	CacheMisses	7
212	3	CacheHits	0
212	3	CacheMisses	0
212	4	CacheHits	0
212	4	CacheMisses	0
212	5	CacheHits	80
212	5	CacheMisses	7
212	6	CacheHits	0
212	6	CacheMisses	7
212	7	CacheHits	0
212	7	CacheMisses	7
213	0	CacheHits	0
213	0	CacheMisses	146
213	1	CacheHits	0
213	1	CacheMisses	0
213	2	CacheHits	0
213	2	CacheMisses	24
213	3	CacheHits	0
213	3	CacheMisses	0
213	4	CacheHits	0
213	4	CacheMisses	0
213	5	CacheHits	88
213	5	CacheMisses	24
213	6	CacheHits	0
213	6	CacheMisses	24
213	7	CacheHits	0
213	7	CacheMisses	24
214	0	CacheHits	0
214	0	CacheMisses	147
214	1	CacheHits	0
214	1	CacheMisses	0
214	2	CacheHits	0
214	2	CacheMisses	21
214	3	CacheHits	0
214	3	CacheMisses	0
214	4	CacheHits	0
214	4	CacheMisses	0
214	5	CacheHits	75
214	5	CacheMisses	21
214	6	CacheHits	0
214	6	CacheMisses	21
214	7	CacheHits	0
214	7	CacheMisses	21
215	0	CacheHits	0
215	0	CacheMisses	146
215	1	CacheHits	0
215	1	CacheMisses	0
215	2	CacheHits	0
215	2	CacheMisses	50
215	3	CacheHits	0
215	3	CacheMisses	0
215	4	CacheHits	0
215	4	CacheMisses	0
215	5	CacheHits	57
215	5	CacheMisses	50
215	6	CacheHits	0
215	6	CacheMisses	47
215	7	CacheHits	0
215	7	CacheMisses	47
216	0	CacheHits	0
216	0	CacheMisses	147
216	1	CacheHits	0
216	1	CacheMisses	0
216	2	CacheHits	0
216	2	CacheMisses	29
216	3	CacheHits	0
216	3	CacheMisses	0
216	4	CacheHits	0
216	4	CacheMisses	0
216	5	CacheHits	89
216	5	CacheMisses	32
216	6	CacheHits	0
216	6	CacheMisses	32
216	7	CacheHits	0
216	7	CacheMisses	32
217	0	CacheHits	0
217	0	CacheMisses	146
217	1	CacheHits	0
217	1	CacheMisses	0
217	2	CacheHits	0
217	2	CacheMisses	21
217	3	CacheHits	0
217	3	CacheMisses	0
217	4	CacheHits	0
217	4	CacheMisses	0
217	5	CacheHits	109
217	5	CacheMisses	18
217	6	CacheHits	0
217	6	CacheMisses	21
217	7	CacheHits	0
217	7	CacheMisses	21
218	0	CacheHits	0
218	0	CacheMisses	147
218	1	CacheHits	0
218	1	CacheMisses	0
218	2	CacheHits	0
218	2	CacheMisses	18
218	3	CacheHits	0
218	3	CacheMisses	0
218	4	CacheHits	0
218	4	CacheMisses	0
218	5	CacheHits	63
218	5	CacheMisses	18
218	6	CacheHits	0
218	6	CacheMisses	18
218	7	CacheHits	0
218	7	CacheMisses	18
219	0	CacheHits	0
219	0	CacheMisses	146
219	1	CacheHits	0
219	1	CacheMisses	0
219	2	CacheHits	0
219	2	CacheMisses	9
219	3	CacheHits	0
219	3	CacheMisses	0
219	4	CacheHits	0
219	4	CacheMisses	0
219	5	CacheHits	67
219	5	CacheMisses	9
219	6	CacheHits	0
219	6	CacheMisses	9
219	7	CacheHits	0
219	7	CacheMisses	9
220	0	CacheHits	0
220	0	CacheMisses	147
220	1	CacheHits	0
220	1	CacheMisses	0
220	2	CacheHits	0
220	2	CacheMisses	17
220	3	CacheHits	0
220	3	CacheMisses	0
220	4	CacheHits	0
220	4	CacheMisses	0
220	5	CacheHits	99
220	5	CacheMisses	17
220	6	CacheHits	0
220	6	CacheMisses	17
220	7	CacheHits	0
220	7	CacheMisses	17
221	0	CacheHits	0
221	0	CacheMisses	146
221	1	CacheHits	0
221	1	CacheMisses	0
221	2	CacheHits	0
221	2	CacheMisses	22
221	3	CacheHits	0
221	3	CacheMisses	0
221	4	CacheHits	0
221	4	CacheMisses	0
221	5	CacheHits	64
221	5	CacheMisses	22
221	6	CacheHits	0
221	6	CacheMisses	22
221	7	CacheHits	0
221	7	CacheMisses	22
222	0	CacheHits	0
222	0	CacheMisses	147
222	1	CacheHits	0
222	1	CacheMisses	0
222	2	CacheHits	0
222	2	CacheMisses	19
222	3	CacheHits	0
222	3	CacheMisses	0
222	4	CacheHits	0
222	4	CacheMisses	0
222	5	CacheHits	53
222	5	CacheMisses	19
222	6	CacheHits	0
222	6	CacheMisses	19
222	7	CacheHits	0
222	7	CacheMisses	19
223	0	CacheHits	0
223	0	CacheMisses	146
223	1	CacheHits	0
223	1	CacheMisses	0
223	2	CacheHits	0
223	2	CacheMisses	36
223	3	CacheHits	0
223	3	CacheMisses	0
223	4	CacheHits	0
223	4	CacheMisses	0
223	5	CacheHits	46
223	5	CacheMisses	36
223	6	CacheHits	0
223	6	CacheMisses	36
223	7	CacheHits	0
223	7	CacheMisses	36
224	0	CacheHits	0
224	0	CacheMisses	147
224	1	CacheHits	0
224	1	CacheMisses	0
224	2	CacheHits	0
224	2	CacheMisses	14
224	3	CacheHits	0
224	3	CacheMisses	0
224	4	CacheHits	0
224	4	CacheMisses	0
224	5	CacheHits	33
224	5	CacheMisses	14
224	6	CacheHits	0
224	6	CacheMisses	13
224	7	CacheHits	0
224	7	CacheMisses	13
225	0	CacheHits	0
225	0	CacheMisses	146
225	1	CacheHits	0
225	1	CacheMisses	0
225	2	CacheHits	0
225	2	CacheMisses	28
225	3	CacheHits	0
225	3	CacheMisses	0
225	4	CacheHits	0
225	4	CacheMisses	0
225	5	CacheHits	86
225	5	CacheMisses	28
225	6	CacheHits	0
225	6	CacheMisses	29
225	7	CacheHits	0
225	7	CacheMisses	29
226	0	CacheHits	0
226	0	CacheMisses	146
226	1	CacheHits	0
226	1	CacheMisses	0
226	2	CacheHits	0
226	2	CacheMisses	37
226	3	CacheHits	0
226	3	CacheMisses	0
226	4	CacheHits	0
226	4	CacheMisses	0
226	5	CacheHits	68
226	5	CacheMisses	37
226	6	CacheHits	0
226	6	CacheMisses	37
226	7	CacheHits	0
226	7	CacheMisses	37
227	0	CacheHits	0
227	0	CacheMisses	147
227	1	CacheHits	0
227	1	CacheMisses	0
227	2	CacheHits	0
227	2	CacheMisses	18
227	3	CacheHits	0
227	3	CacheMisses	0
227	4	CacheHits	0
227	4	CacheMisses	0
227	5	CacheHits	62
227	5	CacheMisses	18
227	6	CacheHits	0
227	6	CacheMisses	18
227	7	CacheHits	0
227	7	CacheMisses	18
228	0	CacheHits	0
228	0	CacheMisses	146
228	1	CacheHits	0
228	1	CacheMisses	0
228	2	CacheHits	19
228	2	CacheMisses	0
228	3	CacheHits	0
228	3	CacheMisses	0
228	4	CacheHits	0
228	4	CacheMisses	0
228	5	CacheHits	0
228	5	CacheMisses	0
228	6	CacheHits	0
228	6	CacheMisses	19
228	7	CacheHits	0
228	7	CacheMisses	0
229	0	CacheHits	0
229	0	CacheMisses	147
229	1	CacheHits	0
229	1	CacheMisses	0
229	2	CacheHits	36
229	2	CacheMisses	12
229	3	CacheHits	0
229	3	CacheMisses	0
229	4	CacheHits	0
229	4	CacheMisses	0
229	5	CacheHits	0
229	5	CacheMisses	12
229	6	CacheHits	0
229	6	CacheMisses	48
229	7	CacheHits	0
229	7	CacheMisses	12
230	0	CacheHits	0
230	0	CacheMisses	146
230	1	CacheHits	0
230	1	CacheMisses	0
230	2	CacheHits	78
230	2	CacheMisses	21
230	3	CacheHits	0
230	3	CacheMisses	0
230	4	CacheHits	0
230	4	CacheMisses	0
230	5	CacheHits	0
230	5	CacheMisses	21
230	6	CacheHits	0
230	6	CacheMisses	101
230	7	CacheHits	0
230	7	CacheMisses	21
231	0	CacheHits	0
231	0	CacheMisses	147
231	1	CacheHits	0
231	1	CacheMisses	0
231	2	CacheHits	106
231	2	CacheMisses	13
231	3	CacheHits	0
231	3	CacheMisses	0
231	4	CacheHits	0
231	4	CacheMisses	0
231	5	CacheHits	0
231	5	CacheMisses	13
231	6	CacheHits	0
231	6	CacheMisses	118
231	7	CacheHits	0
231	7	CacheMisses	13
232	0	CacheHits	0
232	0	CacheMisses	146
232	1	CacheHits	0
232	1	CacheMisses	0
232	2	CacheHits	75
232	2	CacheMisses	31
232	3	CacheHits	0
232	3	CacheMisses	0
232	4	CacheHits	0
232	4	CacheMisses	0
232	5	CacheHits	0
232	5	CacheMisses	31
232	6	CacheHits	0
232	6	CacheMisses	106
232	7	CacheHits	0
232	7	CacheMisses	31
233	0	CacheHits	0
233	0	CacheMisses	147
233	1	CacheHits	0
233	1	CacheMisses	0
233	2	CacheHits	99
233	2	CacheMisses	18
233	3	CacheHits	0
233	3	CacheMisses	0
233	4	CacheHits	0
233	4	CacheMisses	0
233	5	CacheHits	0
233	5	CacheMisses	18
233	6	CacheHits	0
233	6	CacheMisses	119
233	7	CacheHits	0
233	7	CacheMisses	18
234	0	CacheHits	0
234	0	CacheMisses	146
234	1	CacheHits	0
234	1	CacheMisses	0
234	2	CacheHits	118
234	2	CacheMisses	16
234	3	CacheHits	0
234	3	CacheMisses	0
234	4	CacheHits	0
234	4	CacheMisses	0
234	5	CacheHits	0
234	5	CacheMisses	16
234	6	CacheHits	0
234	6	CacheMisses	132
234	7	CacheHits	0
234	7	CacheMisses	16
235	0	CacheHits	0
235	0	CacheMisses	147
235	1	CacheHits	0
235	1	CacheMisses	0
235	2	CacheHits	75
235	2	CacheMisses	51
235	3	CacheHits	0
235	3	CacheMisses	0
235	4	CacheHits	0
235	4	CacheMisses	0
235	5	CacheHits	0
235	5	CacheMisses	51
235	6	CacheHits	0
235	6	CacheMisses	125
235	7	CacheHits	0
235	7	CacheMisses	51
236	0	CacheHits	0
236	0	CacheMisses	146
236	1	CacheHits	0
236	1	CacheMisses	0
236	2	CacheHits	95
236	2	CacheMisses	30
236	3	CacheHits	0
236	3	CacheMisses	0
236	4	CacheHits	0
236	4	CacheMisses	0
236	5	CacheHits	0
236	5	CacheMisses	30
236	6	CacheHits	0
236	6	CacheMisses	126
236	7	CacheHits	0
236	7	CacheMisses	30
237	0	CacheHits	0
237	0	CacheMisses	147
237	1	CacheHits	0
237	1	CacheMisses	0
237	2	CacheHits	83
237	2	CacheMisses	14
237	3	CacheHits	0
237	3	CacheMisses	0
237	4	CacheHits	0
237	4	CacheMisses	0
237	5	CacheHits	0
237	5	CacheMisses	14
237	6	CacheHits	0
237	6	CacheMisses	96
237	7	CacheHits	0
237	7	CacheMisses	14
238	0	CacheHits	0
238	0	CacheMisses	146
238	1	CacheHits	0
238	1	CacheMisses	0
238	2	CacheHits	95
238	2	CacheMisses	21
238	3	CacheHits	0
238	3	CacheMisses	0
238	4	CacheHits	0
238	4	CacheMisses	0
238	5	CacheHits	0
238	5	CacheMisses	21
238	6	CacheHits	0
238	6	CacheMisses	118
238	7	CacheHits	0
238	7	CacheMisses	21
239	0	CacheHits	0
239	0	CacheMisses	147
239	1	CacheHits	0
239	1	CacheMisses	0
239	2	CacheHits	97
239	2	CacheMisses	31
239	3	CacheHits	0
239	3	CacheMisses	0
239	4	CacheHits	0
239	4	CacheMisses	0
239	5	CacheHits	0
239	5	CacheMisses	30
239	6	CacheHits	0
239	6	CacheMisses	126
239	7	CacheHits	0
239	7	CacheMisses	30
240	0	CacheHits	0
240	0	CacheMisses	146
240	1	CacheHits	0
240	1	CacheMisses	0
240	2	CacheHits	63
240	2	CacheMisses	53
240	3	CacheHits	0
240	3	CacheMisses	0
240	4	CacheHits	0
240	4	CacheMisses	0
240	5	CacheHits	0
240	5	CacheMisses	54
240	6	CacheHits	0
240	6	CacheMisses	117
240	7	CacheHits	0
240	7	CacheMisses	54
241	0	CacheHits	0
241	0	CacheMisses	147
241	1	CacheHits	0
241	1	CacheMisses	0
241	2	CacheHits	98
241	2	CacheMisses	24
241	3	CacheHits	0
241	3	CacheMisses	0
241	4	CacheHits	0
241	4	CacheMisses	0
241	5	CacheHits	0
241	5	CacheMisses	24
241	6	CacheHits	0
241	6	CacheMisses	121
241	7	CacheHits	0
241	7	CacheMisses	24
242	0	CacheHits	0
242	0	CacheMisses	146
242	1	CacheHits	0
242	1	CacheMisses	0
242	2	CacheHits	127
242	2	CacheMisses	17
242	3	CacheHits	0
242	3	CacheMisses	0
242	4	CacheHits	0
242	4	CacheMisses	0
242	5	CacheHits	0
242	5	CacheMisses	17
242	6	CacheHits	0
242	6	CacheMisses	144
242	7	CacheHits	0
242	7	CacheMisses	17
243	0	CacheHits	0
243	0	CacheMisses	147
243	1	CacheHits	0
243	1	CacheMisses	0
243	2	CacheHits	93
243	2	CacheMisses	18
243	3	CacheHits	0
243	3	CacheMisses	0
243	4	CacheHits	0
243	4	CacheMisses	0
243	5	CacheHits	0
243	5	CacheMisses	18
243	6	CacheHits	0
243	6	CacheMisses	111
243	7	CacheHits	0
243	7	CacheMisses	18
244	0	CacheHits	0
244	0	CacheMisses	146
244	1	CacheHits	0
244	1	CacheMisses	0
244	2	CacheHits	77
244	2	CacheMisses	34
244	3	CacheHits	0
244	3	CacheMisses	0
244	4	CacheHits	0
244	4	CacheMisses	0
244	5	CacheHits	0
244	5	CacheMisses	33
244	6	CacheHits	0
244	6	CacheMisses	111
244	7	CacheHits	0
244	7	CacheMisses	33
245	0	CacheHits	0
245	0	CacheMisses	147
245	1	CacheHits	0
245	1	CacheMisses	0
245	2	CacheHits	48
245	2	CacheMisses	20
245	3	CacheHits	0
245	3	CacheMisses	0
245	4	CacheHits	0
245	4	CacheMisses	0
245	5	CacheHits	0
245	5	CacheMisses	21
245	6	CacheHits	0
245	6	CacheMisses	68
245	7	CacheHits	0
245	7	CacheMisses	21
246	0	CacheHits	0
246	0	CacheMisses	146
246	1	CacheHits	0
246	1	CacheMisses	0
246	2	CacheHits	111
246	2	CacheMisses	30
246	3	CacheHits	0
246	3	CacheMisses	0
246	4	CacheHits	0
246	4	CacheMisses	0
246	5	CacheHits	0
246	5	CacheMisses	30
246	6	CacheHits	0
246	6	CacheMisses	141
246	7	CacheHits	0
246	7	CacheMisses	30
247	0	CacheHits	0
247	0	CacheMisses	147
247	1	CacheHits	0
247	1	CacheMisses	0
247	2	CacheHits	92
247	2	CacheMisses	24
247	3	CacheHits	0
247	3	CacheMisses	0
247	4	CacheHits	0
247	4	CacheMisses	0
247	5	CacheHits	0
247	5	CacheMisses	23
247	6	CacheHits	0
247	6	CacheMisses	116
247	7	CacheHits	0
247	7	CacheMisses	23
248	0	CacheHits	0
248	0	CacheMisses	146
248	1	CacheHits	0
248	1	CacheMisses	0
248	2	CacheHits	95
248	2	CacheMisses	33
248	3	CacheHits	0
248	3	CacheMisses	0
248	4	CacheHits	0
248	4	CacheMisses	0
248	5	CacheHits	0
248	5	CacheMisses	34
248	6	CacheHits	0
248	6	CacheMisses	128
248	7	CacheHits	0
248	7	CacheMisses	34
249	0	CacheHits	0
249	0	CacheMisses	147
249	1	CacheHits	0
249	1	CacheMisses	0
249	2	CacheHits	77
249	2	CacheMisses	42
249	3	CacheHits	0
249	3	CacheMisses	0
249	4	CacheHits	0
249	4	CacheMisses	0
249	5	CacheHits	0
249	5	CacheMisses	37
249	6	CacheHits	0
249	6	CacheMisses	121
249	7	CacheHits	0
249	7	CacheMisses	37
250	0	CacheHits	0
250	0	CacheMisses	146
250	1	CacheHits	0
250	1	CacheMisses	0
250	2	CacheHits	97
250	2	CacheMisses	40
250	3	CacheHits	0
250	3	CacheMisses	0
250	4	CacheHits	0
250	4	CacheMisses	0
250	5	CacheHits	0
250	5	CacheMisses	45
250	6	CacheHits	0
250	6	CacheMisses	135
250	7	CacheHits	0
250	7	CacheMisses	45
251	0	CacheHits	0
251	0	CacheMisses	147
251	1	CacheHits	0
251	1	CacheMisses	0
251	2	CacheHits	45
251	2	CacheMisses	76
251	3	CacheHits	0
251	3	CacheMisses	0
251	4	CacheHits	0
251	4	CacheMisses	0
251	5	CacheHits	0
251	5	CacheMisses	76
251	6	CacheHits	0
251	6	CacheMisses	121
251	7	CacheHits	0
251	7	CacheMisses	76
252	0	CacheHits	0
252	0	CacheMisses	146
252	1	CacheHits	0
252	1	CacheMisses	0
252	2	CacheHits	88
252	2	CacheMisses	30
252	3	CacheHits	0
252	3	CacheMisses	0
252	4	CacheHits	0
252	4	CacheMisses	0
252	5	CacheHits	0
252	5	CacheMisses	30
252	6	CacheHits	0
252	6	CacheMisses	118
252	7	CacheHits	0
252	7	CacheMisses	30
253	0	CacheHits	0
253	0	CacheMisses	147
253	1	CacheHits	0
253	1	CacheMisses	0
253	2	CacheHits	111
253	2	CacheMisses	36
253	3	CacheHits	0
253	3	CacheMisses	0
253	4	CacheHits	0
253	4	CacheMisses	0
253	5	CacheHits	0
253	5	CacheMisses	36
253	6	CacheHits	0
253	6	CacheMisses	147
253	7	CacheHits	0
253	7	CacheMisses	36
254	0	CacheHits	0
254	0	CacheMisses	146
254	1	CacheHits	0
254	1	CacheMisses	0
254	2	CacheHits	79
254	2	CacheMisses	36
254	3	CacheHits	0
254	3	CacheMisses	0
254	4	CacheHits	0
254	4	CacheMisses	0
254	5	CacheHits	0
254	5	CacheMisses	36
254	6	CacheHits	0
254	6	CacheMisses	117
254	7	CacheHits	0
254	7	CacheMisses	36
255	0	CacheHits	0
255	0	CacheMisses	147
255	1	CacheHits	0
255	1	CacheMisses	0
255	2	CacheHits	84
255	2	CacheMisses	37
255	3	CacheHits	0
255	3	CacheMisses	0
255	4	CacheHits	0
255	4	CacheMisses	0
255	5	CacheHits	0
255	5	CacheMisses	36
255	6	CacheHits	0
255	6	CacheMisses	119
255	7	CacheHits	0
255	7	CacheMisses	36
256	0	CacheHits	0
256	0	CacheMisses	146
256	1	CacheHits	0
256	1	CacheMisses	0
256	2	CacheHits	108
256	2	CacheMisses	24
256	3	CacheHits	0
256	3	CacheMisses	0
256	4	CacheHits	0
256	4	CacheMisses	0
256	5	CacheHits	0
256	5	CacheMisses	23
256	6	CacheHits	0
256	6	CacheMisses	132
256	7	CacheHits	0
256	7	CacheMisses	23
257	0	CacheHits	0
257	0	CacheMisses	147
257	1	CacheHits	0
257	1	CacheMisses	0
257	2	CacheHits	72
257	2	CacheMisses	32
257	3	CacheHits	0
257	3	CacheMisses	0
257	4	CacheHits	0
257	4	CacheMisses	0
257	5	CacheHits	0
257	5	CacheMisses	34
257	6	CacheHits	0
257	6	CacheMisses	104
257	7	CacheHits	0
257	7	CacheMisses	34
258	0	CacheHits	0
258	0	CacheMisses	146
258	1	CacheHits	0
258	1	CacheMisses	0
258	2	CacheHits	73
258	2	CacheMisses	39
258	3	CacheHits	0
258	3	CacheMisses	0
258	4	CacheHits	0
258	4	CacheMisses	0
258	5	CacheHits	0
258	5	CacheMisses	39
258	6	CacheHits	0
258	6	CacheMisses	112
258	7	CacheHits	0
258	7	CacheMisses	39
259	0	CacheHits	0
259	0	CacheMisses	146
259	1	CacheHits	0
259	1	CacheMisses	0
259	2	CacheHits	67
259	2	CacheMisses	31
259	3	CacheHits	0
259	3	CacheMisses	0
259	4	CacheHits	0
259	4	CacheMisses	0
259	5	CacheHits	0
259	5	CacheMisses	31
259	6	CacheHits	0
259	6	CacheMisses	100
259	7	CacheHits	0
259	7	CacheMisses	31
260	0	CacheHits	0
260	0	CacheMisses	147
260	1	CacheHits	0
260	1	CacheMisses	0
260	2	CacheHits	113
260	2	CacheMisses	32
260	3	CacheHits	0
260	3	CacheMisses	0
260	4	CacheHits	0
260	4	CacheMisses	0
260	5	CacheHits	0
260	5	CacheMisses	32
260	6	CacheHits	0
260	6	CacheMisses	143
260	7	CacheHits	0
260	7	CacheMisses	32
261	0	CacheHits	0
261	0	CacheMisses	146
261	1	CacheHits	0
261	1	CacheMisses	0
261	2	CacheHits	81
261	2	CacheMisses	35
261	3	CacheHits	0
261	3	CacheMisses	0
261	4	CacheHits	0
261	4	CacheMisses	0
261	5	CacheHits	0
261	5	CacheMisses	34
261	6	CacheHits	0
261	6	CacheMisses	116
261	7	CacheHits	0
261	7	CacheMisses	34
262	0	CacheHits	0
262	0	CacheMisses	147
262	1	CacheHits	0
262	1	CacheMisses	0
262	2	CacheHits	74
262	2	CacheMisses	40
262	3	CacheHits	0
262	3	CacheMisses	0
262	4	CacheHits	0
262	4	CacheMisses	0
262	5	CacheHits	0
262	5	CacheMisses	41
262	6	CacheHits	0
262	6	CacheMisses	114
262	7	CacheHits	0
262	7	CacheMisses	41
263	0	CacheHits	0
263	0	CacheMisses	146
263	1	CacheHits	0
263	1	CacheMisses	0
263	2	CacheHits	81
263	2	CacheMisses	33
263	3	CacheHits	0
263	3	CacheMisses	0
263	4	CacheHits	0
263	4	CacheMisses	0
263	5	CacheHits	0
263	5	CacheMisses	33
263	6	CacheHits	0
263	6	CacheMisses	114
263	7	CacheHits	0
263	7	CacheMisses	33
264	0	CacheHits	0
264	0	CacheMisses	147
264	1	CacheHits	0
264	1	CacheMisses	0
264	2	CacheHits	78
264	2	CacheMisses	29
264	3	CacheHits	0
264	3	CacheMisses	0
264	4	CacheHits	0
264	4	CacheMisses	0
264	5	CacheHits	0
264	5	CacheMisses	29
264	6	CacheHits	0
264	6	CacheMisses	107
264	7	CacheHits	0
264	7	CacheMisses	29
265	0	CacheHits	0
265	0	CacheMisses	146
265	1	CacheHits	0
265	1	CacheMisses	0
265	2	CacheHits	95
265	2	CacheMisses	31
265	3	CacheHits	0
265	3	CacheMisses	0
265	4	CacheHits	0
265	4	CacheMisses	0
265	5	CacheHits	0
265	5	CacheMisses	31
265	6	CacheHits	0
265	6	CacheMisses	126
265	7	CacheHits	0
265	7	CacheMisses	31
266	0	CacheHits	0
266	0	CacheMisses	147
266	1	CacheHits	0
266	1	CacheMisses	0
266	2	CacheHits	103
266	2	CacheMisses	25
266	3	CacheHits	0
266	3	CacheMisses	0
266	4	CacheHits	0
266	4	CacheMisses	0
266	5	CacheHits	0
266	5	CacheMisses	25
266	6	CacheHits	0
266	6	CacheMisses	130
266	7	CacheHits	0
266	7	CacheMisses	25
267	0	CacheHits	0
267	0	CacheMisses	146
267	1	CacheHits	0
267	1	CacheMisses	0
267	2	CacheHits	73
267	2	CacheMisses	41
267	3	CacheHits	0
267	3	CacheMisses	0
267	4	CacheHits	0
267	4	CacheMisses	0
267	5	CacheHits	0
267	5	CacheMisses	41
267	6	CacheHits	0
267	6	CacheMisses	112
267	7	CacheHits	0
267	7	CacheMisses	41
268	0	CacheHits	0
268	0	CacheMisses	147
268	1	CacheHits	0
268	1	CacheMisses	0
268	2	CacheHits	104
268	2	CacheMisses	30
268	3	CacheHits	0
268	3	CacheMisses	0
268	4	CacheHits	0
268	4	CacheMisses	0
268	5	CacheHits	0
268	5	CacheMisses	30
268	6	CacheHits	0
268	6	CacheMisses	134
268	7	CacheHits	0
268	7	CacheMisses	30
269	0	CacheHits	0
269	0	CacheMisses	146
269	1	CacheHits	0
269	1	CacheMisses	0
269	2	CacheHits	82
269	2	CacheMisses	36
269	3	CacheHits	0
269	3	CacheMisses	0
269	4	CacheHits	0
269	4	CacheMisses	0
269	5	CacheHits	0
269	5	CacheMisses	36
269	6	CacheHits	0
269	6	CacheMisses	119
269	7	CacheHits	0
269	7	CacheMisses	36
270	0	CacheHits	0
270	0	CacheMisses	147
270	1	CacheHits	0
270	1	CacheMisses	0
270	2	CacheHits	94
270	2	CacheMisses	22
270	3	CacheHits	0
270	3	CacheMisses	0
270	4	CacheHits	0
270	4	CacheMisses	0
270	5	CacheHits	0
270	5	CacheMisses	22
270	6	CacheHits	0
270	6	CacheMisses	115
270	7	CacheHits	0
270	7	CacheMisses	22
271	0	CacheHits	0
271	0	CacheMisses	146
271	1	CacheHits	0
271	1	CacheMisses	0
271	2	CacheHits	89
271	2	CacheMisses	25
271	3	CacheHits	0
271	3	CacheMisses	0
271	4	CacheHits	0
271	4	CacheMisses	0
271	5	CacheHits	0
271	5	CacheMisses	24
271	6	CacheHits	0
271	6	CacheMisses	114
271	7	CacheHits	0
271	7	CacheMisses	24
272	0	CacheHits	0
272	0	CacheMisses	147
272	1	CacheHits	0
272	1	CacheMisses	0
272	2	CacheHits	76
272	2	CacheMisses	56
272	3	CacheHits	0
272	3	CacheMisses	0
272	4	CacheHits	0
272	4	CacheMisses	0
272	5	CacheHits	0
272	5	CacheMisses	56
272	6	CacheHits	0
272	6	CacheMisses	132
272	7	CacheHits	0
272	7	CacheMisses	56
273	0	CacheHits	0
273	0	CacheMisses	146
273	1	CacheHits	0
273	1	CacheMisses	0
273	2	CacheHits	87
273	2	CacheMisses	33
273	3	CacheHits	0
273	3	CacheMisses	0
273	4	CacheHits	0
273	4	CacheMisses	0
273	5	CacheHits	0
273	5	CacheMisses	34
273	6	CacheHits	0
273	6	CacheMisses	120
273	7	CacheHits	0
273	7	CacheMisses	34
274	0	CacheHits	0
274	0	CacheMisses	147
274	1	CacheHits	0
274	1	CacheMisses	0
274	2	CacheHits	102
274	2	CacheMisses	41
274	3	CacheHits	0
274	3	CacheMisses	0
274	4	CacheHits	0
274	4	CacheMisses	0
274	5	CacheHits	0
274	5	CacheMisses	41
274	6	CacheHits	0
274	6	CacheMisses	144
274	7	CacheHits	0
274	7	CacheMisses	41
275	0	CacheHits	0
275	0	CacheMisses	146
275	1	CacheHits	0
275	1	CacheMisses	0
275	2	CacheHits	82
275	2	CacheMisses	22
275	3	CacheHits	0
275	3	CacheMisses	0
275	4	CacheHits	0
275	4	CacheMisses	0
275	5	CacheHits	0
275	5	CacheMisses	22
275	6	CacheHits	0
275	6	CacheMisses	104
275	7	CacheHits	0
275	7	CacheMisses	22
276	0	CacheHits	0
276	0	CacheMisses	147
276	1	CacheHits	0
276	1	CacheMisses	0
276	2	CacheHits	92
276	2	CacheMisses	31
276	3	CacheHits	0
276	3	CacheMisses	0
276	4	CacheHits	0
276	4	CacheMisses	0
276	5	CacheHits	0
276	5	CacheMisses	31
276	6	CacheHits	0
276	6	CacheMisses	122
276	7	CacheHits	0
276	7	CacheMisses	31
277	0	CacheHits	0
277	0	CacheMisses	146
277	1	CacheHits	0
277	1	CacheMisses	0
277	2	CacheHits	98
277	2	CacheMisses	36
277	3	CacheHits	0
277	3	CacheMisses	0
277	4	CacheHits	0
277	4	CacheMisses	0
277	5	CacheHits	0
277	5	CacheMisses	34
277	6	CacheHits	0
277	6	CacheMisses	136
277	7	CacheHits	0
277	7	CacheMisses	34
278	0	CacheHits	0
278	0	CacheMisses	147
278	1	CacheHits	0
278	1	CacheMisses	0
278	2	CacheHits	75
278	2	CacheMisses	56
278	3	CacheHits	0
278	3	CacheMisses	0
278	4	CacheHits	0
278	4	CacheMisses	0
278	5	CacheHits	0
278	5	CacheMisses	58
278	6	CacheHits	0
278	6	CacheMisses	129
278	7	CacheHits	0
278	7	CacheMisses	58
279	0	CacheHits	0
279	0	CacheMisses	146
279	1	CacheHits	0
279	1	CacheMisses	0
279	2	CacheHits	159
279	2	CacheMisses	4
279	3	CacheHits	0
279	3	CacheMisses	0
279	4	CacheHits	0
279	4	CacheMisses	0
279	5	CacheHits	0
279	5	CacheMisses	4
279	6	CacheHits	0
279	6	CacheMisses	163
279	7	CacheHits	0
279	7	CacheMisses	4
280	0	CacheHits	0
280	0	CacheMisses	147
280	1	CacheHits	0
280	1	CacheMisses	0
280	2	CacheHits	138
280	2	CacheMisses	0
280	3	CacheHits	0
