Time	Node	Type	Packets	
335	4	CacheMisses	42
336	0	CacheHits	0
336	0	CacheMisses	147
336	1	CacheHits	0
336	1	CacheMisses	35
336	2	CacheHits	0
336	2	CacheMisses	35
336	3	CacheHits	113
336	3	CacheMisses	35
336	4	CacheHits	0
336	4	CacheMisses	35
337	0	CacheHits	0
337	0	CacheMisses	146
337	1	CacheHits	0
337	1	CacheMisses	24
337	2	CacheHits	0
337	2	CacheMisses	24
337	3	CacheHits	121
337	3	CacheMisses	24
337	4	CacheHits	0
337	4	CacheMisses	24
338	0	CacheHits	0
338	0	CacheMisses	147
338	1	CacheHits	0
338	1	CacheMisses	44
338	2	CacheHits	0
338	2	CacheMisses	44
338	3	CacheHits	133
338	3	CacheMisses	45
338	4	CacheHits	0
338	4	CacheMisses	44
339	0	CacheHits	0
339	0	CacheMisses	146
339	1	CacheHits	0
339	1	CacheMisses	36
339	2	CacheHits	0
339	2	CacheMisses	36
339	3	CacheHits	106
339	3	CacheMisses	35
339	4	CacheHits	0
339	4	CacheMisses	36
340	0	CacheHits	0
340	0	CacheMisses	147
340	1	CacheHits	0
340	1	CacheMisses	40
340	2	CacheHits	0
340	2	CacheMisses	40
340	3	CacheHits	97
340	3	CacheMisses	40
340	4	CacheHits	0
340	4	CacheMisses	40
341	0	CacheHits	0
341	0	CacheMisses	146
341	1	CacheHits	0
341	1	CacheMisses	38
341	2	CacheHits	0
341	2	CacheMisses	38
341	3	CacheHits	88
341	3	CacheMisses	38
341	4	CacheHits	0
341	4	CacheMisses	38
342	0	CacheHits	0
342	0	CacheMisses	147
342	1	CacheHits	0
342	1	CacheMisses	24
342	2	CacheHits	0
342	2	CacheMisses	24
342	3	CacheHits	149
342	3	CacheMisses	24
342	4	CacheHits	0
342	4	CacheMisses	24
343	0	CacheHits	0
343	0	CacheMisses	146
343	1	CacheHits	0
343	1	CacheMisses	16
343	2	CacheHits	0
343	2	CacheMisses	14
343	3	CacheHits	115
343	3	CacheMisses	16
343	4	CacheHits	0
343	4	CacheMisses	14
344	0	CacheHits	0
344	0	CacheMisses	147
344	1	CacheHits	0
344	1	CacheMisses	39
344	2	CacheHits	0
344	2	CacheMisses	40
344	3	CacheHits	122
344	3	CacheMisses	39
344	4	CacheHits	0
344	4	CacheMisses	40
345	0	CacheHits	0
345	0	CacheMisses	146
345	1	CacheHits	0
345	1	CacheMisses	40
345	2	CacheHits	0
345	2	CacheMisses	41
345	3	CacheHits	104
345	3	CacheMisses	40
345	4	CacheHits	0
345	4	CacheMisses	41
346	0	CacheHits	0
346	0	CacheMisses	147
346	1	CacheHits	0
346	1	CacheMisses	41
346	2	CacheHits	0
346	2	CacheMisses	41
346	3	CacheHits	93
346	3	CacheMisses	42
346	4	CacheHits	0
346	4	CacheMisses	41
347	0	CacheHits	0
347	0	CacheMisses	146
347	1	CacheHits	0
347	1	CacheMisses	34
347	2	CacheHits	0
347	2	CacheMisses	34
347	3	CacheHits	105
347	3	CacheMisses	33
347	4	CacheHits	0
347	4	CacheMisses	34
348	0	CacheHits	0
348	0	CacheMisses	147
348	1	CacheHits	0
348	1	CacheMisses	15
348	2	CacheHits	0
348	2	CacheMisses	15
348	3	CacheHits	124
348	3	CacheMisses	15
348	4	CacheHits	0
348	4	CacheMisses	15
349	0	CacheHits	0
349	0	CacheMisses	146
349	1	CacheHits	0
349	1	CacheMisses	32
349	2	CacheHits	0
349	2	CacheMisses	32
349	3	CacheHits	121
349	3	CacheMisses	32
349	4	CacheHits	0
349	4	CacheMisses	32
350	0	CacheHits	0
350	0	CacheMisses	147
350	1	CacheHits	0
350	1	CacheMisses	26
350	2	CacheHits	0
350	2	CacheMisses	25
350	3	CacheHits	129
350	3	CacheMisses	26
350	4	CacheHits	0
350	4	CacheMisses	25
351	0	CacheHits	0
351	0	CacheMisses	146
351	1	CacheHits	0
351	1	CacheMisses	42
351	2	CacheHits	0
351	2	CacheMisses	43
351	3	CacheHits	112
351	3	CacheMisses	42
351	4	CacheHits	0
351	4	CacheMisses	43
352	0	CacheHits	0
352	0	CacheMisses	147
352	1	CacheHits	0
352	1	CacheMisses	30
352	2	CacheHits	0
352	2	CacheMisses	29
352	3	CacheHits	125
352	3	CacheMisses	30
352	4	CacheHits	0
352	4	CacheMisses	29
353	0	CacheHits	0
353	0	CacheMisses	146
353	1	CacheHits	0
353	1	CacheMisses	43
353	2	CacheHits	0
353	2	CacheMisses	44
353	3	CacheHits	112
353	3	CacheMisses	43
353	4	CacheHits	0
353	4	CacheMisses	44
354	0	CacheHits	0
354	0	CacheMisses	146
354	1	CacheHits	0
354	1	CacheMisses	16
354	2	CacheHits	0
354	2	CacheMisses	15
354	3	CacheHits	112
354	3	CacheMisses	16
354	4	CacheHits	0
354	4	CacheMisses	15
355	0	CacheHits	0
355	0	CacheMisses	147
355	1	CacheHits	0
355	1	CacheMisses	35
355	2	CacheHits	0
355	2	CacheMisses	36
355	3	CacheHits	123
355	3	CacheMisses	35
355	4	CacheHits	0
355	4	CacheMisses	36
356	0	CacheHits	0
356	0	CacheMisses	146
356	1	CacheHits	0
356	1	CacheMisses	24
356	2	CacheHits	0
356	2	CacheMisses	24
356	3	CacheHits	121
356	3	CacheMisses	25
356	4	CacheHits	0
356	4	CacheMisses	24
357	0	CacheHits	0
357	0	CacheMisses	147
357	1	CacheHits	0
357	1	CacheMisses	50
357	2	CacheHits	0
357	2	CacheMisses	50
357	3	CacheHits	122
357	3	CacheMisses	49
357	4	CacheHits	0
357	4	CacheMisses	50
358	0	CacheHits	0
358	0	CacheMisses	146
358	1	CacheHits	0
358	1	CacheMisses	34
358	2	CacheHits	0
358	2	CacheMisses	34
358	3	CacheHits	82
358	3	CacheMisses	34
358	4	CacheHits	0
358	4	CacheMisses	34
359	0	CacheHits	0
359	0	CacheMisses	147
359	1	CacheHits	0
359	1	CacheMisses	42
359	2	CacheHits	0
359	2	CacheMisses	42
359	3	CacheHits	102
359	3	CacheMisses	42
359	4	CacheHits	0
359	4	CacheMisses	42
360	0	CacheHits	0
360	0	CacheMisses	146
360	1	CacheHits	0
360	1	CacheMisses	37
360	2	CacheHits	0
360	2	CacheMisses	37
360	3	CacheHits	81
360	3	CacheMisses	37
360	4	CacheHits	0
360	4	CacheMisses	37
361	0	CacheHits	0
361	0	CacheMisses	147
361	1	CacheHits	0
361	1	CacheMisses	30
361	2	CacheHits	0
361	2	CacheMisses	30
361	3	CacheHits	114
361	3	CacheMisses	30
361	4	CacheHits	0
361	4	CacheMisses	30
362	0	CacheHits	0
362	0	CacheMisses	146
362	1	CacheHits	0
362	1	CacheMisses	20
362	2	CacheHits	0
362	2	CacheMisses	20
362	3	CacheHits	136
362	3	CacheMisses	20
362	4	CacheHits	0
362	4	CacheMisses	20
363	0	CacheHits	0
363	0	CacheMisses	147
363	1	CacheHits	0
363	1	CacheMisses	18
363	2	CacheHits	0
363	2	CacheMisses	18
363	3	CacheHits	134
363	3	CacheMisses	19
363	4	CacheHits	0
363	4	CacheMisses	18
364	0	CacheHits	0
364	0	CacheMisses	146
364	1	CacheHits	0
364	1	CacheMisses	30
364	2	CacheHits	0
364	2	CacheMisses	30
364	3	CacheHits	117
364	3	CacheMisses	29
364	4	CacheHits	0
364	4	CacheMisses	30
365	0	CacheHits	0
365	0	CacheMisses	147
365	1	CacheHits	0
365	1	CacheMisses	40
365	2	CacheHits	0
365	2	CacheMisses	40
365	3	CacheHits	108
365	3	CacheMisses	40
365	4	CacheHits	0
365	4	CacheMisses	40
366	0	CacheHits	0
366	0	CacheMisses	146
366	1	CacheHits	0
366	1	CacheMisses	22
366	2	CacheHits	0
366	2	CacheMisses	22
366	3	CacheHits	126
366	3	CacheMisses	22
366	4	CacheHits	0
366	4	CacheMisses	22
367	0	CacheHits	0
367	0	CacheMisses	147
367	1	CacheHits	0
367	1	CacheMisses	28
367	2	CacheHits	0
367	2	CacheMisses	28
367	3	CacheHits	126
367	3	CacheMisses	28
367	4	CacheHits	0
367	4	CacheMisses	28
368	0	CacheHits	0
368	0	CacheMisses	146
368	1	CacheHits	0
368	1	CacheMisses	47
368	2	CacheHits	0
368	2	CacheMisses	47
368	3	CacheHits	111
368	3	CacheMisses	47
368	4	CacheHits	0
368	4	CacheMisses	47
369	0	CacheHits	0
369	0	CacheMisses	147
369	1	CacheHits	0
369	1	CacheMisses	45
369	2	CacheHits	0
369	2	CacheMisses	45
369	3	CacheHits	95
369	3	CacheMisses	46
369	4	CacheHits	0
369	4	CacheMisses	45
370	0	CacheHits	0
370	0	CacheMisses	146
370	1	CacheHits	0
370	1	CacheMisses	16
370	2	CacheHits	0
370	2	CacheMisses	16
370	3	CacheHits	123
370	3	CacheMisses	15
370	4	CacheHits	0
370	4	CacheMisses	16
371	0	CacheHits	0
371	0	CacheMisses	147
371	1	CacheHits	0
371	1	CacheMisses	65
371	2	CacheHits	0
371	2	CacheMisses	65
371	3	CacheHits	92
371	3	CacheMisses	65
371	4	CacheHits	0
371	4	CacheMisses	65
372	0	CacheHits	0
372	0	CacheMisses	146
372	1	CacheHits	0
372	1	CacheMisses	27
372	2	CacheHits	0
372	2	CacheMisses	26
372	3	CacheHits	104
372	3	CacheMisses	27
372	4	CacheHits	0
372	4	CacheMisses	26
373	0	CacheHits	0
373	0	CacheMisses	147
373	1	CacheHits	0
373	1	CacheMisses	32
373	2	CacheHits	0
373	2	CacheMisses	33
373	3	CacheHits	129
373	3	CacheMisses	32
373	4	CacheHits	0
373	4	CacheMisses	33
374	0	CacheHits	0
374	0	CacheMisses	146
374	1	CacheHits	0
374	1	CacheMisses	51
374	2	CacheHits	0
374	2	CacheMisses	50
374	3	CacheHits	90
374	3	CacheMisses	51
374	4	CacheHits	0
374	4	CacheMisses	50
375	0	CacheHits	0
375	0	CacheMisses	147
375	1	CacheHits	0
375	1	CacheMisses	28
375	2	CacheHits	0
375	2	CacheMisses	29
375	3	CacheHits	119
375	3	CacheMisses	28
375	4	CacheHits	0
375	4	CacheMisses	29
376	0	CacheHits	0
376	0	CacheMisses	146
376	1	CacheHits	0
376	1	CacheMisses	56
376	2	CacheHits	0
376	2	CacheMisses	56
376	3	CacheHits	104
376	3	CacheMisses	56
376	4	CacheHits	0
376	4	CacheMisses	56
377	0	CacheHits	0
377	0	CacheMisses	147
377	1	CacheHits	0
377	1	CacheMisses	36
377	2	CacheHits	0
377	2	CacheMisses	36
377	3	CacheHits	108
377	3	CacheMisses	36
377	4	CacheHits	0
377	4	CacheMisses	36
378	0	CacheHits	0
378	0	CacheMisses	146
378	1	CacheHits	0
378	1	CacheMisses	35
378	2	CacheHits	0
378	2	CacheMisses	34
378	3	CacheHits	108
378	3	CacheMisses	35
378	4	CacheHits	0
378	4	CacheMisses	34
379	0	CacheHits	0
379	0	CacheMisses	147
379	1	CacheHits	0
379	1	CacheMisses	39
379	2	CacheHits	0
379	2	CacheMisses	40
379	3	CacheHits	108
379	3	CacheMisses	39
379	4	CacheHits	0
379	4	CacheMisses	40
380	0	CacheHits	0
380	0	CacheMisses	146
380	1	CacheHits	0
380	1	CacheMisses	14
380	2	CacheHits	0
380	2	CacheMisses	14
380	3	CacheHits	146
380	3	CacheMisses	14
380	4	CacheHits	0
380	4	CacheMisses	14
381	0	CacheHits	0
381	0	CacheMisses	147
381	1	CacheHits	0
381	1	CacheMisses	31
381	2	CacheHits	0
381	2	CacheMisses	31
381	3	CacheHits	131
381	3	CacheMisses	31
381	4	CacheHits	0
381	4	CacheMisses	31
382	0	CacheHits	0
382	0	CacheMisses	146
382	1	CacheHits	0
382	1	CacheMisses	44
382	2	CacheHits	0
382	2	CacheMisses	44
382	3	CacheHits	92
382	3	CacheMisses	44
382	4	CacheHits	0
382	4	CacheMisses	44
383	0	CacheHits	0
383	0	CacheMisses	147
383	1	CacheHits	0
383	1	CacheMisses	29
383	2	CacheHits	0
383	2	CacheMisses	29
383	3	CacheHits	130
383	3	CacheMisses	29
383	4	CacheHits	0
383	4	CacheMisses	29
384	0	CacheHits	0
384	0	CacheMisses	146
384	1	CacheHits	0
384	1	CacheMisses	44
384	2	CacheHits	0
384	2	CacheMisses	44
384	3	CacheHits	94
384	3	CacheMisses	44
384	4	CacheHits	0
384	4	CacheMisses	44
385	0	CacheHits	0
385	0	CacheMisses	147
385	1	CacheHits	0
385	1	CacheMisses	17
385	2	CacheHits	0
385	2	CacheMisses	17
385	3	CacheHits	145
385	3	CacheMisses	17
385	4	CacheHits	0
385	4	CacheMisses	17
386	0	CacheHits	0
386	0	CacheMisses	146
386	1	CacheHits	0
386	1	CacheMisses	27
386	2	CacheHits	0
386	2	CacheMisses	27
386	3	CacheHits	132
386	3	CacheMisses	27
386	4	CacheHits	0
386	4	CacheMisses	27
387	0	CacheHits	0
387	0	CacheMisses	146
387	1	CacheHits	0
387	1	CacheMisses	42
387	2	CacheHits	0
387	2	CacheMisses	42
387	3	CacheHits	117
387	3	CacheMisses	42
387	4	CacheHits	0
387	4	CacheMisses	42
388	0	CacheHits	0
388	0	CacheMisses	147
388	1	CacheHits	0
388	1	CacheMisses	22
388	2	CacheHits	0
388	2	CacheMisses	22
388	3	CacheHits	124
388	3	CacheMisses	22
388	4	CacheHits	0
388	4	CacheMisses	22
389	0	CacheHits	0
389	0	CacheMisses	146
389	1	CacheHits	0
389	1	CacheMisses	45
389	2	CacheHits	0
389	2	CacheMisses	45
389	3	CacheHits	79
389	3	CacheMisses	45
389	4	CacheHits	0
389	4	CacheMisses	45
390	0	CacheHits	0
390	0	CacheMisses	147
390	1	CacheHits	0
390	1	CacheMisses	28
390	2	CacheHits	0
390	2	CacheMisses	28
390	3	CacheHits	126
390	3	CacheMisses	28
390	4	CacheHits	0
390	4	CacheMisses	28
391	0	CacheHits	0
391	0	CacheMisses	146
391	1	CacheHits	0
391	1	CacheMisses	18
391	2	CacheHits	0
391	2	CacheMisses	18
391	3	CacheHits	121
391	3	CacheMisses	18
391	4	CacheHits	0
391	4	CacheMisses	18
392	0	CacheHits	0
392	0	CacheMisses	147
392	1	CacheHits	0
392	1	CacheMisses	28
392	2	CacheHits	0
392	2	CacheMisses	28
392	3	CacheHits	105
392	3	CacheMisses	30
392	4	CacheHits	0
392	4	CacheMisses	28
393	0	CacheHits	0
393	0	CacheMisses	146
393	1	CacheHits	0
393	1	CacheMisses	61
393	2	CacheHits	0
393	2	CacheMisses	61
393	3	CacheHits	123
393	3	CacheMisses	59
393	4	CacheHits	0
393	4	CacheMisses	61
394	0	CacheHits	0
394	0	CacheMisses	147
394	1	CacheHits	0
394	1	CacheMisses	24
394	2	CacheHits	0
394	2	CacheMisses	24
394	3	CacheHits	139
394	3	CacheMisses	24
394	4	CacheHits	0
394	4	CacheMisses	24
395	0	CacheHits	0
395	0	CacheMisses	146
395	1	CacheHits	0
395	1	CacheMisses	16
395	2	CacheHits	0
395	2	CacheMisses	15
395	3	CacheHits	135
395	3	CacheMisses	17
395	4	CacheHits	0
395	4	CacheMisses	15
396	0	CacheHits	0
396	0	CacheMisses	147
396	1	CacheHits	0
396	1	CacheMisses	46
396	2	CacheHits	0
396	2	CacheMisses	46
396	3	CacheHits	97
396	3	CacheMisses	45
396	4	CacheHits	0
396	4	CacheMisses	46
397	0	CacheHits	0
397	0	CacheMisses	146
397	1	CacheHits	0
397	1	CacheMisses	46
397	2	CacheHits	0
397	2	CacheMisses	47
397	3	CacheHits	119
397	3	CacheMisses	46
397	4	CacheHits	0
397	4	CacheMisses	47
398	0	CacheHits	0
398	0	CacheMisses	147
398	1	CacheHits	0
398	1	CacheMisses	42
398	2	CacheHits	0
398	2	CacheMisses	42
398	3	CacheHits	112
398	3	CacheMisses	42
398	4	CacheHits	0
398	4	CacheMisses	42
399	0	CacheHits	0
399	0	CacheMisses	146
399	1	CacheHits	0
399	1	CacheMisses	41
399	2	CacheHits	0
399	2	CacheMisses	41
399	3	CacheHits	101
399	3	CacheMisses	41
399	4	CacheHits	0
399	4	CacheMisses	41
400	0	CacheHits	0
400	0	CacheMisses	147
400	1	CacheHits	0
400	1	CacheMisses	48
400	2	CacheHits	0
400	2	CacheMisses	48
400	3	CacheHits	86
400	3	CacheMisses	48
400	4	CacheHits	0
400	4	CacheMisses	48
401	0	CacheHits	0
401	0	CacheMisses	146
401	1	CacheHits	0
401	1	CacheMisses	18
401	2	CacheHits	0
401	2	CacheMisses	18
401	3	CacheHits	109
401	3	CacheMisses	18
401	4	CacheHits	0
401	4	CacheMisses	18
402	0	CacheHits	0
402	0	CacheMisses	147
402	1	CacheHits	0
402	1	CacheMisses	24
402	2	CacheHits	0
402	2	CacheMisses	24
402	3	CacheHits	91
402	3	CacheMisses	24
402	4	CacheHits	0
402	4	CacheMisses	24
403	0	CacheHits	0
403	0	CacheMisses	146
403	1	CacheHits	0
403	1	CacheMisses	20
403	2	CacheHits	0
403	2	CacheMisses	20
403	3	CacheHits	125
403	3	CacheMisses	20
403	4	CacheHits	0
403	4	CacheMisses	20
404	0	CacheHits	0
404	0	CacheMisses	147
404	1	CacheHits	0
404	1	CacheMisses	28
404	2	CacheHits	0
404	2	CacheMisses	28
404	3	CacheHits	102
404	3	CacheMisses	28
404	4	CacheHits	0
404	4	CacheMisses	28
405	0	CacheHits	0
405	0	CacheMisses	146
405	1	CacheHits	0
405	1	CacheMisses	48
405	2	CacheHits	0
405	2	CacheMisses	46
405	3	CacheHits	104
405	3	CacheMisses	48
405	4	CacheHits	0
405	4	CacheMisses	46
406	0	CacheHits	0
406	0	CacheMisses	147
406	1	CacheHits	0
406	1	CacheMisses	28
406	2	CacheHits	0
406	2	CacheMisses	30
406	3	CacheHits	105
406	3	CacheMisses	28
406	4	CacheHits	0
406	4	CacheMisses	30
407	0	CacheHits	0
407	0	CacheMisses	146
407	1	CacheHits	0
407	1	CacheMisses	30
407	2	CacheHits	0
407	2	CacheMisses	30
407	3	CacheHits	62
407	3	CacheMisses	30
407	4	CacheHits	0
407	4	CacheMisses	30
408	0	CacheHits	0
408	0	CacheMisses	147
408	1	CacheHits	0
408	1	CacheMisses	54
408	2	CacheHits	0
408	2	CacheMisses	54
408	3	CacheHits	97
408	3	CacheMisses	54
408	4	CacheHits	0
408	4	CacheMisses	54
409	0	CacheHits	0
409	0	CacheMisses	146
409	1	CacheHits	0
409	1	CacheMisses	53
409	2	CacheHits	0
409	2	CacheMisses	50
409	3	CacheHits	81
409	3	CacheMisses	53
409	4	CacheHits	0
409	4	CacheMisses	50
410	0	CacheHits	0
410	0	CacheMisses	147
410	1	CacheHits	0
410	1	CacheMisses	56
410	2	CacheHits	0
410	2	CacheMisses	59
410	3	CacheHits	79
410	3	CacheMisses	56
410	4	CacheHits	0
410	4	CacheMisses	59
411	0	CacheHits	0
411	0	CacheMisses	146
411	1	CacheHits	0
411	1	CacheMisses	28
411	2	CacheHits	0
411	2	CacheMisses	28
411	3	CacheHits	115
411	3	CacheMisses	28
411	4	CacheHits	0
411	4	CacheMisses	28
412	0	CacheHits	0
412	0	CacheMisses	147
412	1	CacheHits	0
412	1	CacheMisses	33
412	2	CacheHits	0
412	2	CacheMisses	33
412	3	CacheHits	85
412	3	CacheMisses	33
412	4	CacheHits	0
412	4	CacheMisses	33
413	0	CacheHits	0
413	0	CacheMisses	146
413	1	CacheHits	0
413	1	CacheMisses	40
413	2	CacheHits	0
413	2	CacheMisses	40
413	3	CacheHits	132
413	3	CacheMisses	40
413	4	CacheHits	0
413	4	CacheMisses	40
414	0	CacheHits	0
414	0	CacheMisses	147
414	1	CacheHits	0
414	1	CacheMisses	41
414	2	CacheHits	0
414	2	CacheMisses	41
414	3	CacheHits	95
414	3	CacheMisses	41
414	4	CacheHits	0
414	4	CacheMisses	41
415	0	CacheHits	0
415	0	CacheMisses	146
415	1	CacheHits	0
415	1	CacheMisses	47
415	2	CacheHits	0
415	2	CacheMisses	47
415	3	CacheHits	104
415	3	CacheMisses	47
415	4	CacheHits	0
415	4	CacheMisses	47
416	0	CacheHits	0
416	0	CacheMisses	147
416	1	CacheHits	0
416	1	CacheMisses	36
416	2	CacheHits	0
416	2	CacheMisses	36
416	3	CacheHits	118
416	3	CacheMisses	36
416	4	CacheHits	0
416	4	CacheMisses	36
417	0	CacheHits	0
417	0	CacheMisses	146
417	1	CacheHits	0
417	1	CacheMisses	29
417	2	CacheHits	0
417	2	CacheMisses	29
417	3	CacheHits	129
417	3	CacheMisses	29
417	4	CacheHits	0
417	4	CacheMisses	29
418	0	CacheHits	0
418	0	CacheMisses	146
418	1	CacheHits	0
418	1	CacheMisses	31
418	2	CacheHits	0
418	2	CacheMisses	31
418	3	CacheHits	131
418	3	CacheMisses	31
418	4	CacheHits	0
418	4	CacheMisses	31
419	0	CacheHits	0
419	0	CacheMisses	147
419	1	CacheHits	0
419	1	CacheMisses	43
419	2	CacheHits	0
419	2	CacheMisses	43
419	3	CacheHits	111
419	3	CacheMisses	43
419	4	CacheHits	0
419	4	CacheMisses	43
420	0	CacheHits	0
420	0	CacheMisses	146
420	1	CacheHits	0
420	1	CacheMisses	22
420	2	CacheHits	0
420	2	CacheMisses	22
420	3	CacheHits	140
420	3	CacheMisses	22
420	4	CacheHits	0
420	4	CacheMisses	22
421	0	CacheHits	0
421	0	CacheMisses	147
421	1	CacheHits	0
421	1	CacheMisses	48
421	2	CacheHits	0
421	2	CacheMisses	48
421	3	CacheHits	105
421	3	CacheMisses	48
421	4	CacheHits	0
421	4	CacheMisses	48
422	0	CacheHits	0
422	0	CacheMisses	146
422	1	CacheHits	0
422	1	CacheMisses	41
422	2	CacheHits	0
422	2	CacheMisses	41
422	3	CacheHits	103
422	3	CacheMisses	41
422	4	CacheHits	0
422	4	CacheMisses	41
423	0	CacheHits	0
423	0	CacheMisses	147
423	1	CacheHits	0
423	1	CacheMisses	46
423	2	CacheHits	0
423	2	CacheMisses	46
423	3	CacheHits	105
423	3	CacheMisses	46
423	4	CacheHits	0
423	4	CacheMisses	46
424	0	CacheHits	0
424	0	CacheMisses	146
424	1	CacheHits	0
424	1	CacheMisses	51
424	2	CacheHits	0
424	2	CacheMisses	51
424	3	CacheHits	112
424	3	CacheMisses	51
424	4	CacheHits	0
424	4	CacheMisses	51
425	0	CacheHits	0
425	0	CacheMisses	147
425	1	CacheHits	0
425	1	CacheMisses	31
425	2	CacheHits	0
425	2	CacheMisses	31
425	3	CacheHits	111
425	3	CacheMisses	31
425	4	CacheHits	0
425	4	CacheMisses	31
426	0	CacheHits	0
426	0	CacheMisses	146
426	1	CacheHits	0
426	1	CacheMisses	21
426	2	CacheHits	0
426	2	CacheMisses	21
426	3	CacheHits	143
426	3	CacheMisses	21
426	4	CacheHits	0
426	4	CacheMisses	21
427	0	CacheHits	0
427	0	CacheMisses	147
427	1	CacheHits	0
427	1	CacheMisses	41
427	2	CacheHits	0
427	2	CacheMisses	41
427	3	CacheHits	126
427	3	CacheMisses	41
427	4	CacheHits	0
427	4	CacheMisses	41
428	0	CacheHits	0
428	0	CacheMisses	146
428	1	CacheHits	0
428	1	CacheMisses	37
428	2	CacheHits	0
428	2	CacheMisses	37
428	3	CacheHits	74
428	3	CacheMisses	37
428	4	CacheHits	0
428	4	CacheMisses	37
429	0	CacheHits	0
429	0	CacheMisses	147
429	1	CacheHits	0
429	1	CacheMisses	27
429	2	CacheHits	0
429	2	CacheMisses	27
429	3	CacheHits	118
429	3	CacheMisses	27
429	4	CacheHits	0
429	4	CacheMisses	27
430	0	CacheHits	0
430	0	CacheMisses	146
430	1	CacheHits	0
430	1	CacheMisses	34
430	2	CacheHits	0
430	2	CacheMisses	34
430	3	CacheHits	86
430	3	CacheMisses	35
430	4	CacheHits	0
430	4	CacheMisses	34
431	0	CacheHits	0
431	0	CacheMisses	147
431	1	CacheHits	0
431	1	CacheMisses	28
431	2	CacheHits	0
431	2	CacheMisses	28
431	3	CacheHits	120
431	3	CacheMisses	27
431	4	CacheHits	0
431	4	CacheMisses	28
432	0	CacheHits	0
432	0	CacheMisses	146
432	1	CacheHits	0
432	1	CacheMisses	0
432	2	CacheHits	0
432	2	CacheMisses	0
432	3	CacheHits	31
432	3	CacheMisses	0
432	4	CacheHits	0
432	4	CacheMisses	0
433	0	CacheHits	0
433	0	CacheMisses	147
433	1	CacheHits	0
433	1	CacheMisses	25
433	2	CacheHits	0
433	2	CacheMisses	25
433	3	CacheHits	129
433	3	CacheMisses	25
433	4	CacheHits	0
433	4	CacheMisses	25
434	0	CacheHits	0
434	0	CacheMisses	146
434	1	CacheHits	0
434	1	CacheMisses	46
434	2	CacheHits	0
434	2	CacheMisses	46
434	3	CacheHits	98
434	3	CacheMisses	46
434	4	CacheHits	0
434	4	CacheMisses	46
435	0	CacheHits	0
435	0	CacheMisses	147
435	1	CacheHits	0
435	1	CacheMisses	26
435	2	CacheHits	0
435	2	CacheMisses	26
435	3	CacheHits	131
435	3	CacheMisses	26
435	4	CacheHits	0
435	4	CacheMisses	26
436	0	CacheHits	0
436	0	CacheMisses	146
436	1	CacheHits	0
436	1	CacheMisses	40
436	2	CacheHits	0
436	2	CacheMisses	40
436	3	CacheHits	92
436	3	CacheMisses	40
436	4	CacheHits	0
436	4	CacheMisses	40
437	0	CacheHits	0
437	0	CacheMisses	147
437	1	CacheHits	0
437	1	CacheMisses	53
437	2	CacheHits	0
437	2	CacheMisses	53
437	3	CacheHits	118
437	3	CacheMisses	53
437	4	CacheHits	0
437	4	CacheMisses	53
438	0	CacheHits	0
438	0	CacheMisses	146
438	1	CacheHits	0
438	1	CacheMisses	29
438	2	CacheHits	0
438	2	CacheMisses	28
438	3	CacheHits	112
438	3	CacheMisses	29
438	4	CacheHits	0
438	4	CacheMisses	28
439	0	CacheHits	0
439	0	CacheMisses	147
439	1	CacheHits	0
439	1	CacheMisses	37
439	2	CacheHits	0
439	2	CacheMisses	37
439	3	CacheHits	123
439	3	CacheMisses	37
439	4	CacheHits	0
439	4	CacheMisses	37
440	0	CacheHits	0
440	0	CacheMisses	146
440	1	CacheHits	0
440	1	CacheMisses	26
440	2	CacheHits	0
440	2	CacheMisses	27
440	3	CacheHits	121
440	3	CacheMisses	26
440	4	CacheHits	0
440	4	CacheMisses	27
441	0	CacheHits	0
441	0	CacheMisses	147
441	1	CacheHits	0
441	1	CacheMisses	36
441	2	CacheHits	0
441	2	CacheMisses	36
441	3	CacheHits	99
441	3	CacheMisses	37
441	4	CacheHits	0
441	4	CacheMisses	36
442	0	CacheHits	0
442	0	CacheMisses	146
442	1	CacheHits	0
442	1	CacheMisses	44
442	2	CacheHits	0
442	2	CacheMisses	44
442	3	CacheHits	115
442	3	CacheMisses	43
442	4	CacheHits	0
442	4	CacheMisses	44
443	0	CacheHits	0
443	0	CacheMisses	147
443	1	CacheHits	0
443	1	CacheMisses	54
443	2	CacheHits	0
443	2	CacheMisses	54
443	3	CacheHits	89
443	3	CacheMisses	54
443	4	CacheHits	0
443	4	CacheMisses	54
444	0	CacheHits	0
444	0	CacheMisses	146
444	1	CacheHits	0
444	1	CacheMisses	31
444	2	CacheHits	0
444	2	CacheMisses	31
444	3	CacheHits	120
444	3	CacheMisses	31
444	4	CacheHits	0
444	4	CacheMisses	31
445	0	CacheHits	0
445	0	CacheMisses	147
445	1	CacheHits	0
445	1	CacheMisses	22
445	2	CacheHits	0
445	2	CacheMisses	22
445	3	CacheHits	125
445	3	CacheMisses	24
445	4	CacheHits	0
445	4	CacheMisses	22
446	0	CacheHits	0
446	0	CacheMisses	146
446	1	CacheHits	0
446	1	CacheMisses	44
446	2	CacheHits	0
446	2	CacheMisses	43
446	3	CacheHits	87
446	3	CacheMisses	42
446	4	CacheHits	0
446	4	CacheMisses	43
447	0	CacheHits	0
447	0	CacheMisses	147
447	1	CacheHits	0
447	1	CacheMisses	24
447	2	CacheHits	0
447	2	CacheMisses	25
447	3	CacheHits	143
